Mn,Fe,Co,log(k*)400ºC (cm/s)
0.662650602,0.084337349,0.253012048,-11.06435753
0.658634538,0.084337349,0.257028112,-11.05677003
0.654618474,0.084337349,0.261044177,-11.04623549
0.65060241,0.084337349,0.265060241,-11.01217773
0.646586345,0.084337349,0.269076305,-10.93314992
0.642570281,0.084337349,0.273092369,-10.91952154
0.638554217,0.084337349,0.277108434,-10.88219893
0.634538153,0.084337349,0.281124498,-10.87887612
0.630522088,0.084337349,0.285140562,-10.87785908
0.626506024,0.084337349,0.289156627,-10.87191813
0.62248996,0.084337349,0.293172691,-10.871186
0.618473896,0.084337349,0.297188755,-10.82430181
0.614457831,0.084337349,0.301204819,-10.77957565
0.610441767,0.084337349,0.305220884,-10.75604585
0.606425703,0.084337349,0.309236948,-10.67237554
0.602409639,0.084337349,0.313253012,-10.56113057
0.598393574,0.084337349,0.317269076,-10.45575036
0.59437751,0.084337349,0.321285141,-10.43735043
0.590361446,0.084337349,0.325301205,-10.4309884
0.586345382,0.084337349,0.329317269,-10.41645228
0.582329317,0.084337349,0.333333333,-10.39257961
0.578313253,0.084337349,0.337349398,-10.38449633
0.574297189,0.084337349,0.341365462,-10.31167899
0.570281124,0.084337349,0.345381526,-10.29832471
0.56626506,0.084337349,0.34939759,-10.29247257
0.562248996,0.084337349,0.353413655,-10.2894628
0.558232932,0.084337349,0.357429719,-10.25273484
0.554216867,0.084337349,0.361445783,-10.24561346
0.550200803,0.084337349,0.365461847,-10.22861324
0.546184739,0.084337349,0.369477912,-10.20252808
0.542168675,0.084337349,0.373493976,-10.19802326
0.53815261,0.084337349,0.37751004,-10.18988801
0.534136546,0.084337349,0.381526104,-10.18971891
0.530120482,0.084337349,0.385542169,-10.1882861
0.526104418,0.084337349,0.389558233,-10.16433252
0.522088353,0.084337349,0.393574297,-10.137357
0.518072289,0.084337349,0.397590361,-10.13216859
0.514056225,0.084337349,0.401606426,-10.11863752
0.510040161,0.084337349,0.40562249,-10.09482196
0.506024096,0.084337349,0.409638554,-10.0844973
0.502008032,0.084337349,0.413654618,-10.08243232
0.497991968,0.084337349,0.417670683,-10.07399598
0.493975904,0.084337349,0.421686747,-10.07116192
0.489959839,0.084337349,0.425702811,-10.00251898
0.485943775,0.084337349,0.429718876,-10.00042857
0.481927711,0.084337349,0.43373494,-9.960113376
0.477911647,0.084337349,0.437751004,-9.9583478
0.473895582,0.084337349,0.441767068,-9.95483228
0.469879518,0.084337349,0.445783133,-9.944611423
0.465863454,0.084337349,0.449799197,-9.921366887
0.46184739,0.084337349,0.453815261,-9.920671906
0.457831325,0.084337349,0.457831325,-9.920671906
0.453815261,0.084337349,0.46184739,-9.914613155
0.449799197,0.084337349,0.465863454,-9.910411957
0.445783133,0.084337349,0.469879518,-9.910315027
0.441767068,0.084337349,0.473895582,-9.910315027
0.437751004,0.084337349,0.477911647,-9.898383102
0.43373494,0.084337349,0.481927711,-9.868501895
0.429718876,0.084337349,0.485943775,-9.854137305
0.425702811,0.084337349,0.489959839,-9.849903575
0.421686747,0.084337349,0.493975904,-9.844079671
0.417670683,0.084337349,0.497991968,-9.828295526
0.413654618,0.084337349,0.502008032,-9.826689041
0.409638554,0.084337349,0.506024096,-9.819316962
0.40562249,0.084337349,0.510040161,-9.819316962
0.401606426,0.084337349,0.514056225,-9.819316962
0.397590361,0.084337349,0.518072289,-9.742264699
0.393574297,0.084337349,0.522088353,-9.449037016
0.389558233,0.084337349,0.526104418,-9.381196237
0.385542169,0.084337349,0.530120482,-9.333284353
0.381526104,0.084337349,0.534136546,-9.210944519
0.37751004,0.084337349,0.53815261,-9.187413875
0.373493976,0.084337349,0.542168675,-9.187413875
0.369477912,0.084337349,0.546184739,-9.187413875
0.365461847,0.084337349,0.550200803,-9.182528399
0.361445783,0.084337349,0.554216867,-9.182528399
0.357429719,0.084337349,0.558232932,-9.180127944
0.353413655,0.084337349,0.562248996,-9.180127944
0.34939759,0.084337349,0.56626506,-9.180127944
0.345381526,0.084337349,0.570281124,-9.180127944
0.341365462,0.084337349,0.574297189,-9.176271023
0.337349398,0.084337349,0.578313253,-9.176271023
0.333333333,0.084337349,0.582329317,-9.176271023
0.329317269,0.084337349,0.586345382,-9.174681448
0.325301205,0.084337349,0.590361446,-9.17341631
0.321285141,0.084337349,0.59437751,-9.172465458
0.317269076,0.084337349,0.598393574,-9.157833177
0.313253012,0.084337349,0.602409639,-9.142152382
0.309236948,0.084337349,0.606425703,-9.138089121
0.305220884,0.084337349,0.610441767,-9.131138965
0.301204819,0.084337349,0.614457831,-9.125118752
0.297188755,0.084337349,0.618473896,-9.123209316
0.293172691,0.084337349,0.62248996,-9.115416732
0.289156627,0.084337349,0.626506024,-9.114115906
0.285140562,0.084337349,0.630522088,-9.113388297
0.281124498,0.084337349,0.634538153,-9.112449575
0.277108434,0.084337349,0.638554217,-9.108922559
0.273092369,0.084337349,0.642570281,-9.106534978
0.269076305,0.084337349,0.646586345,-9.098587735
0.265060241,0.084337349,0.65060241,-9.095720674
0.261044177,0.084337349,0.654618474,-9.095720674
0.257028112,0.084337349,0.658634538,-9.095720674
0.253012048,0.084337349,0.662650602,-9.094259626
0.248995984,0.084337349,0.666666667,-9.094259626
0.24497992,0.084337349,0.670682731,-9.094259626
0.240963855,0.084337349,0.674698795,-9.09210178
0.236947791,0.084337349,0.678714859,-9.08736677
0.232931727,0.084337349,0.682730924,-9.066699343
0.228915663,0.084337349,0.686746988,-9.066699343
0.224899598,0.084337349,0.690763052,-9.055636279
0.220883534,0.084337349,0.694779116,-9.055636279
0.21686747,0.084337349,0.698795181,-9.04617212
0.212851406,0.084337349,0.702811245,-9.043685651
0.208835341,0.084337349,0.706827309,-9.041449209
0.204819277,0.084337349,0.710843373,-9.041449209
0.200803213,0.084337349,0.714859438,-9.041449209
0.196787149,0.084337349,0.718875502,-9.033290716
0.192771084,0.084337349,0.722891566,-9.02841401
0.18875502,0.084337349,0.726907631,-9.016004005
0.184738956,0.084337349,0.730923695,-9.016004005
0.180722892,0.084337349,0.734939759,-9.012478293
0.176706827,0.084337349,0.738955823,-9.012478293
0.172690763,0.084337349,0.742971888,-9.007343537
0.168674699,0.084337349,0.746987952,-8.956155198
0.164658635,0.084337349,0.751004016,-8.951620961
0.16064257,0.084337349,0.75502008,-8.941721303
0.156626506,0.084337349,0.759036145,-8.935618925
0.152610442,0.084337349,0.763052209,-8.927206324
0.148594378,0.084337349,0.767068273,-8.924103072
0.144578313,0.084337349,0.771084337,-8.920828273
0.140562249,0.084337349,0.775100402,-8.920828273
0.136546185,0.084337349,0.779116466,-8.920016077
0.13253012,0.084337349,0.78313253,-8.920016077
0.128514056,0.084337349,0.787148594,-8.914209252
0.124497992,0.084337349,0.791164659,-8.903736955
0.120481928,0.084337349,0.795180723,-8.903064461
0.116465863,0.084337349,0.799196787,-8.903064461
0.112449799,0.084337349,0.803212851,-8.903064461
0.108433735,0.084337349,0.807228916,-8.903064461
0.104417671,0.084337349,0.81124498,-8.903064461
0.100401606,0.084337349,0.815261044,-8.903064461
0.096385542,0.084337349,0.819277108,-8.903064461
0.092369478,0.084337349,0.823293173,-8.903064461
0.088353414,0.084337349,0.827309237,-8.903064461
0.084337349,0.084337349,0.831325301,-8.903064461
0.080321285,0.084337349,0.835341365,-8.903064461
0.076305221,0.084337349,0.83935743,-8.903064461
0.072289157,0.084337349,0.843373494,-8.903064461
0.068273092,0.084337349,0.847389558,-8.903064461
0.064257028,0.084337349,0.851405622,-8.903064461
0.060240964,0.084337349,0.855421687,-8.903064461
0.0562249,0.084337349,0.859437751,-8.903064461
0.052208835,0.084337349,0.863453815,-8.903064461
0.048192771,0.084337349,0.86746988,-8.903064461
0.044176707,0.084337349,0.871485944,-8.903064461
0.040160643,0.084337349,0.875502008,-8.903064461
0.036144578,0.084337349,0.879518072,-8.903064461
0.032128514,0.084337349,0.883534137,-8.903064461
0.02811245,0.084337349,0.887550201,-8.903064461
0.024096386,0.084337349,0.891566265,-8.903064461
0.020080321,0.084337349,0.895582329,-8.903064461
0.016064257,0.084337349,0.899598394,-8.903064461
0.012048193,0.084337349,0.903614458,-8.903064461
0.008032129,0.084337349,0.907630522,-8.903064461
0.004016064,0.084337349,0.911646586,-8.903064461
1.11E-16,0.084337349,0.915662651,-8.903064461
0.911646586,0.088353414,0,-11.07653917
0.907630522,0.088353414,0.004016064,-11.07653917
0.903614458,0.088353414,0.008032129,-11.07653917
0.899598394,0.088353414,0.012048193,-11.07653917
0.895582329,0.088353414,0.016064257,-11.07653917
0.891566265,0.088353414,0.020080321,-11.07653917
0.887550201,0.088353414,0.024096386,-11.07653917
0.883534137,0.088353414,0.02811245,-11.07653917
0.879518072,0.088353414,0.032128514,-11.07653917
0.875502008,0.088353414,0.036144578,-11.07653917
0.871485944,0.088353414,0.040160643,-11.07653917
0.86746988,0.088353414,0.044176707,-11.07653917
0.863453815,0.088353414,0.048192771,-11.07653917
0.859437751,0.088353414,0.052208835,-11.07653917
0.855421687,0.088353414,0.0562249,-11.07653917
0.851405622,0.088353414,0.060240964,-11.07653917
0.847389558,0.088353414,0.064257028,-11.07653917
0.843373494,0.088353414,0.068273092,-11.07653917
0.83935743,0.088353414,0.072289157,-11.07653917
0.835341365,0.088353414,0.076305221,-11.07653917
0.831325301,0.088353414,0.080321285,-11.07653917
0.827309237,0.088353414,0.084337349,-11.07653917
0.823293173,0.088353414,0.088353414,-11.07653917
0.819277108,0.088353414,0.092369478,-11.07653917
0.815261044,0.088353414,0.096385542,-11.07653917
0.81124498,0.088353414,0.100401606,-11.07653917
0.807228916,0.088353414,0.104417671,-11.07653917
0.803212851,0.088353414,0.108433735,-11.07653917
0.799196787,0.088353414,0.112449799,-11.07653917
0.795180723,0.088353414,0.116465863,-11.07653917
0.791164659,0.088353414,0.120481928,-11.07653917
0.787148594,0.088353414,0.124497992,-11.07653917
0.78313253,0.088353414,0.128514056,-11.07653917
0.779116466,0.088353414,0.13253012,-11.07653917
0.775100402,0.088353414,0.136546185,-11.07634916
0.771084337,0.088353414,0.140562249,-11.07634916
0.767068273,0.088353414,0.144578313,-11.07634916
0.763052209,0.088353414,0.148594378,-11.07634916
0.759036145,0.088353414,0.152610442,-11.07634916
0.75502008,0.088353414,0.156626506,-11.07634916
0.751004016,0.088353414,0.16064257,-11.07634916
0.746987952,0.088353414,0.164658635,-11.07634916
0.742971888,0.088353414,0.168674699,-11.07634916
0.738955823,0.088353414,0.172690763,-11.07634916
0.734939759,0.088353414,0.176706827,-11.07634916
0.730923695,0.088353414,0.180722892,-11.07634916
0.726907631,0.088353414,0.184738956,-11.07634916
0.722891566,0.088353414,0.18875502,-11.07592068
0.718875502,0.088353414,0.192771084,-11.07592068
0.714859438,0.088353414,0.196787149,-11.07519406
0.710843373,0.088353414,0.200803213,-11.07519406
0.706827309,0.088353414,0.204819277,-11.07519406
0.702811245,0.088353414,0.208835341,-11.07519406
0.698795181,0.088353414,0.212851406,-11.07519406
0.694779116,0.088353414,0.21686747,-11.07519406
0.690763052,0.088353414,0.220883534,-11.07519406
0.686746988,0.088353414,0.224899598,-11.07519406
0.682730924,0.088353414,0.228915663,-11.0732258
0.678714859,0.088353414,0.232931727,-11.0732258
0.674698795,0.088353414,0.236947791,-11.0732258
0.670682731,0.088353414,0.240963855,-11.0732258
0.666666667,0.088353414,0.24497992,-11.07206861
0.662650602,0.088353414,0.248995984,-11.06748309
0.658634538,0.088353414,0.253012048,-11.05677003
0.654618474,0.088353414,0.257028112,-11.04623549
0.65060241,0.088353414,0.261044177,-11.01683519
0.646586345,0.088353414,0.265060241,-10.94336525
0.642570281,0.088353414,0.269076305,-10.92116261
0.638554217,0.088353414,0.273092369,-10.91319219
0.634538153,0.088353414,0.277108434,-10.87887612
0.630522088,0.088353414,0.281124498,-10.88190508
0.626506024,0.088353414,0.285140562,-10.87961309
0.62248996,0.088353414,0.289156627,-10.871186
0.618473896,0.088353414,0.293172691,-10.8600819
0.614457831,0.088353414,0.297188755,-10.82089917
0.610441767,0.088353414,0.301204819,-10.76526204
0.606425703,0.088353414,0.305220884,-10.75120746
0.602409639,0.088353414,0.309236948,-10.66640447
0.598393574,0.088353414,0.313253012,-10.53634622
0.59437751,0.088353414,0.317269076,-10.45298559
0.590361446,0.088353414,0.321285141,-10.43735043
0.586345382,0.088353414,0.325301205,-10.41592135
0.582329317,0.088353414,0.329317269,-10.39257961
0.578313253,0.088353414,0.333333333,-10.38449633
0.574297189,0.088353414,0.337349398,-10.31167899
0.570281124,0.088353414,0.341365462,-10.30665654
0.56626506,0.088353414,0.345381526,-10.29210694
0.562248996,0.088353414,0.34939759,-10.29690518
0.558232932,0.088353414,0.353413655,-10.29587498
0.554216867,0.088353414,0.357429719,-10.25286238
0.550200803,0.088353414,0.361445783,-10.23880253
0.546184739,0.088353414,0.365461847,-10.22796696
0.542168675,0.088353414,0.369477912,-10.20252808
0.53815261,0.088353414,0.373493976,-10.19802326
0.534136546,0.088353414,0.37751004,-10.18855425
0.530120482,0.088353414,0.381526104,-10.1882861
0.526104418,0.088353414,0.385542169,-10.17836996
0.522088353,0.088353414,0.389558233,-10.16222193
0.518072289,0.088353414,0.393574297,-10.13375395
0.514056225,0.088353414,0.397590361,-10.12024349
0.510040161,0.088353414,0.401606426,-10.10117745
0.506024096,0.088353414,0.40562249,-10.0844973
0.502008032,0.088353414,0.409638554,-10.08243232
0.497991968,0.088353414,0.413654618,-10.07399598
0.493975904,0.088353414,0.417670683,-10.07116192
0.489959839,0.088353414,0.421686747,-10.00708105
0.485943775,0.088353414,0.425702811,-10.00042857
0.481927711,0.088353414,0.429718876,-9.965106192
0.477911647,0.088353414,0.43373494,-9.9583478
0.473895582,0.088353414,0.437751004,-9.957206735
0.469879518,0.088353414,0.441767068,-9.954002025
0.465863454,0.088353414,0.445783133,-9.921366887
0.46184739,0.088353414,0.449799197,-9.920671906
0.457831325,0.088353414,0.453815261,-9.920671906
0.453815261,0.088353414,0.457831325,-9.916390473
0.449799197,0.088353414,0.46184739,-9.910411957
0.445783133,0.088353414,0.465863454,-9.910315027
0.441767068,0.088353414,0.469879518,-9.910315027
0.437751004,0.088353414,0.473895582,-9.903853764
0.43373494,0.088353414,0.477911647,-9.868501895
0.429718876,0.088353414,0.481927711,-9.864133983
0.425702811,0.088353414,0.485943775,-9.854137305
0.421686747,0.088353414,0.489959839,-9.849642032
0.417670683,0.088353414,0.493975904,-9.834047077
0.413654618,0.088353414,0.497991968,-9.826689041
0.409638554,0.088353414,0.502008032,-9.819316962
0.40562249,0.088353414,0.506024096,-9.819316962
0.401606426,0.088353414,0.510040161,-9.819316962
0.397590361,0.088353414,0.514056225,-9.76947385
0.393574297,0.088353414,0.518072289,-9.730241671
0.389558233,0.088353414,0.522088353,-9.444184609
0.385542169,0.088353414,0.526104418,-9.375143622
0.381526104,0.088353414,0.530120482,-9.331159987
0.37751004,0.088353414,0.534136546,-9.207482506
0.373493976,0.088353414,0.53815261,-9.187413875
0.369477912,0.088353414,0.542168675,-9.187413875
0.365461847,0.088353414,0.546184739,-9.187413875
0.361445783,0.088353414,0.550200803,-9.182528399
0.357429719,0.088353414,0.554216867,-9.182528399
0.353413655,0.088353414,0.558232932,-9.180127944
0.34939759,0.088353414,0.562248996,-9.180127944
0.345381526,0.088353414,0.56626506,-9.180127944
0.341365462,0.088353414,0.570281124,-9.177745531
0.337349398,0.088353414,0.574297189,-9.176271023
0.333333333,0.088353414,0.578313253,-9.176271023
0.329317269,0.088353414,0.582329317,-9.176271023
0.325301205,0.088353414,0.586345382,-9.174681448
0.321285141,0.088353414,0.590361446,-9.17341631
0.317269076,0.088353414,0.59437751,-9.172465458
0.313253012,0.088353414,0.598393574,-9.157833177
0.309236948,0.088353414,0.602409639,-9.142152382
0.305220884,0.088353414,0.606425703,-9.136943232
0.301204819,0.088353414,0.610441767,-9.131138965
0.297188755,0.088353414,0.614457831,-9.125118752
0.293172691,0.088353414,0.618473896,-9.118994723
0.289156627,0.088353414,0.62248996,-9.114115906
0.285140562,0.088353414,0.626506024,-9.113388297
0.281124498,0.088353414,0.630522088,-9.113388297
0.277108434,0.088353414,0.634538153,-9.108922559
0.273092369,0.088353414,0.638554217,-9.106534978
0.269076305,0.088353414,0.642570281,-9.106534978
0.265060241,0.088353414,0.646586345,-9.098587735
0.261044177,0.088353414,0.65060241,-9.095720674
0.257028112,0.088353414,0.654618474,-9.095720674
0.253012048,0.088353414,0.658634538,-9.095720674
0.248995984,0.088353414,0.662650602,-9.094259626
0.24497992,0.088353414,0.666666667,-9.094259626
0.240963855,0.088353414,0.670682731,-9.09210178
0.236947791,0.088353414,0.674698795,-9.08736677
0.232931727,0.088353414,0.678714859,-9.067627981
0.228915663,0.088353414,0.682730924,-9.066699343
0.224899598,0.088353414,0.686746988,-9.055636279
0.220883534,0.088353414,0.690763052,-9.055636279
0.21686747,0.088353414,0.694779116,-9.04617212
0.212851406,0.088353414,0.698795181,-9.043685651
0.208835341,0.088353414,0.702811245,-9.041449209
0.204819277,0.088353414,0.706827309,-9.041449209
0.200803213,0.088353414,0.710843373,-9.041449209
0.196787149,0.088353414,0.714859438,-9.035639204
0.192771084,0.088353414,0.718875502,-9.032394268
0.18875502,0.088353414,0.722891566,-9.02841401
